"method","measure","pp_counts","item_counts","interactions","Estimate","SE","df","t","p"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.00274597516227189","0.0437380338553977","235.306152597396","-0.0627823182759052","0.949993143222396"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.00468745996873867","0.0466480066998777","215.117152429417","-0.100485750632319","0.920052283861414"
"motr","gaze_duration","12","24","Gram_x_Lex","0.101598992145022","0.0466480066998777","215.117152429417","2.17799214441651","0.0304938972677218"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0285440923422001","0.0450084459737411","245.890953220699","0.634194132338036","0.526543685834626"
"motr","gaze_duration","12","24","Gram_x_Lex","0.059896922779308","0.0450084459737411","245.890953220699","1.33079295415472","0.184489854871216"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.00605931171689481","0.0445451375760795","256.999672865991","-0.136026332987433","0.891906951550152"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0834819104114475","0.0445451375760795","256.999672865992","1.87409703851216","0.0620515686420913"
"motr","gaze_duration","12","24","Gram_x_Synt","0.00376647356944857","0.0456839812241233","234.945948417387","0.0824462638440034","0.934362044561241"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0277643717884512","0.0456839812241233","234.945948417387","0.607748515880011","0.543941268048401"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0122134865281835","0.0489895264237419","212.799864272041","-0.249308115831559","0.803362927612052"
"motr","gaze_duration","12","24","Gram_x_Lex","0.00727159338394088","0.0489895264237419","212.799864272041","0.14843159170481","0.88214272736827"
"motr","gaze_duration","12","24","Gram_x_Synt","0.092905018088323","0.0493876071899804","235.794404057207","1.88114029762453","0.0611850567226434"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.00353638176872289","0.0493876071899804","235.794404057207","-0.0716046386924437","0.942977244835427"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0444750487039461","0.0490218373788415","235.014202711337","-0.90724972954894","0.365204057081275"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0795718350257034","0.0490218373788415","235.014202711337","1.62319160766601","0.105889019586654"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0663738836812413","0.0433769875880659","216.910739459351","1.53016351231136","0.127433297991527"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.0209125141542632","0.0433769875880659","216.910739459351","-0.482110799229792","0.630213344275319"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0709244929063105","0.0462854260337742","234.754114217024","1.53232883401694","0.126787802421812"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0697045918232595","0.0462854260337742","234.754114217024","1.50597278228349","0.133418523106166"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0110633312475386","0.0442190312358681","232.381727493979","0.250193885716895","0.802658460404828"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0565905798689402","0.0442190312358681","232.381727493979","1.27977882570699","0.201899116571857"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0300667740085022","0.0486393484041974","234.764722133139","-0.618157417707255","0.537070805907261"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0614234236281589","0.0486393484041974","234.764722133139","1.26283401491576","0.207901688968166"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0346737092454779","0.0479612815053281","234.371585101437","-0.722952101303339","0.470430141903161"
"motr","gaze_duration","12","24","Gram_x_Lex","0.027693837936961","0.0479612815053281","234.371585101437","0.577420724962999","0.564209548914901"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0324326538929998","0.0485731729675429","234.461785610017","0.667707129502774","0.504977248395754"
"motr","gaze_duration","12","24","Gram_x_Lex","0.00793451778063224","0.0485731729675429","234.461785610017","0.16335185238844","0.870382123817294"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0452196986846595","0.0441150529371334","209.819768645736","1.02504010930465","0.306524565806413"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0412603299648376","0.0441150529371334","209.819768645737","0.935289140956851","0.350714485980333"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0360991753049132","0.0458291127159264","233.76153049183","-0.787690905749701","0.431675489823137"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0777698202791031","0.0458291127159264","233.76153049183","1.69695234470636","0.0910366804628151"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0516460134061833","0.0484442490425704","230.912860191543","1.06609173280402","0.287495577776835"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0433807747191115","0.0484442490425704","230.912860191543","0.895478319438715","0.371463958982278"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0848908444834727","0.0456181295274471","212.898658678028","1.86090147410355","0.0641367567454076"
"motr","gaze_duration","12","24","Gram_x_Lex","0.000477854478902356","0.0456181295274471","212.898658678029","0.010475100225555","0.991652041281073"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0132409730917667","0.0486822297867154","236.172459975647","0.271987810537387","0.785869014205586"
"motr","gaze_duration","12","24","Gram_x_Lex","0.00826857404416279","0.0486822297867154","236.172459975647","0.169847890706501","0.865275161974981"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.00649751410312762","0.0467438611674997","256.999803121443","-0.139002511577825","0.889557024883334"
"motr","gaze_duration","12","24","Gram_x_Lex","0.00798731067257115","0.0467438611674997","256.999803121444","0.170874002982976","0.86445728998675"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.046981166351838","0.0517208744245818","235.084524795601","-0.908359861942105","0.364618379110617"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0997884010775112","0.0517208744245818","235.084524795601","1.92936415301757","0.0548893097591074"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0441752407295685","0.0469830629522134","234.783303979262","-0.94023756549247","0.348062058307411"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0545323112258245","0.0469830629522134","234.783303979262","1.16068020685006","0.246950770916943"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0409941057304179","0.0461560660670967","209.539862903714","0.888162905192681","0.37547150403395"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0320103354290523","0.0461560660670967","209.539862903714","0.693523910432903","0.488748874928891"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0254896596096538","0.0441781928493903","212.168872001753","-0.576973795568135","0.56456883340376"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0992983561825231","0.0441781928493903","212.168872001753","2.24767809133898","0.0256254305096239"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0124149731780313","0.0472705352345975","232.624412633711","0.262636611081669","0.793063125520775"
"motr","gaze_duration","12","24","Gram_x_Lex","0.049426809205412","0.0472705352345975","232.624412633711","1.04561560304137","0.296823819741594"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0407123612582963","0.0503956757806556","231.506109943046","0.807854257883049","0.420003784521402"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0147329096228006","0.0503956757806556","231.506109943046","0.292344717965978","0.770284900950273"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0412602343660378","0.0463638247380476","213.194944167787","0.889923007844051","0.374510328690804"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.0472436386856043","0.0463638247380476","213.194944167787","-1.01897630216074","0.309369145736639"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0976111493836636","0.0473630199974017","238.331297846197","2.06091481052134","0.0403964111789187"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0262235965240271","0.0473630199974017","238.331297846197","0.553672390938452","0.580322129415326"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0531908811170933","0.0465270129820145","232.518529407486","1.14322578880477","0.254120545628759"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.0596366405689412","0.0465270129820145","232.518529407486","-1.2817637915418","0.201202145296025"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0309899110947836","0.0479478673395734","212.536813667522","0.646325119641063","0.51876611583287"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0350884706515859","0.0479478673395734","212.536813667523","0.731804616107001","0.465093969124623"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0582718231186076","0.045270842064274","211.966588365856","1.28718222285053","0.199434557392252"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.0280724935614371","0.045270842064274","211.966588365856","-0.620100980705876","0.535857375701462"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0809964640946869","0.0474475205464619","223.049276642942","1.70707474620034","0.0891997530131023"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.00216101788810767","0.0474475205464619","223.049276642942","-0.0455454334224176","0.963713311894483"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0387908939349061","0.0479399216918566","212.84172846973","0.809156389204019","0.419328796050034"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0217501304117572","0.0479399216918566","212.84172846973","0.453695576550176","0.650510199500373"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0831461530727418","0.0488069721674072","211.825134329892","1.70357121903714","0.0899277776216897"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.0384611892312668","0.0488069721674072","211.825134329892","-0.788026536441259","0.43156213183255"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0208471259089129","0.0457738325887307","210.534493441352","-0.455437631718988","0.649263775921275"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0103784725397593","0.0457738325887307","210.534493441352","0.226733746177821","0.820850779276196"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0199245361294404","0.0459857818303849","268.000285648978","-0.433276011331731","0.665162780564699"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0063240503917307","0.0459857818303849","268.000285648979","0.137521863063163","0.890721574662091"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0664623067843415","0.0456574792845057","210.756000186117","-1.45567183790841","0.146971315047712"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0558977381488125","0.0456574792845058","210.756000186117","1.22428436752928","0.222211743929354"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0692876840330157","0.0477774867052505","208.291429751915","1.45021617525564","0.148502382444336"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.0519553760930768","0.0477774867052505","208.291429751915","-1.08744472922154","0.278097052018938"
"motr","gaze_duration","12","24","Gram_x_Synt","-0.0847646345074712","0.0464637302582435","218.567745203028","-1.82431832391314","0.0694693245164619"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0645802013518368","0.0464637302582435","218.567745203028","1.38990565313854","0.165971499951078"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0663288686918031","0.0459696068847172","236.163929192323","1.44288527109103","0.150377808007471"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0635736858532607","0.0459696068847172","236.163929192323","1.382950391825","0.167986213987082"
"motr","gaze_duration","12","24","Gram_x_Synt","0.00538744484776766","0.0448533992774062","234.267809994043","0.12011229772013","0.904497136307552"
"motr","gaze_duration","12","24","Gram_x_Lex","0.0228360948965716","0.0448533992774062","234.267809994043","0.509127407609321","0.611142120023956"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0330442103551169","0.0488631135876185","233.36785380767","0.676260842360442","0.499544715474479"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.0329087786546794","0.0488631135876185","233.36785380767","-0.673489187210088","0.501302581850412"
"motr","gaze_duration","12","24","Gram_x_Synt","0.0448934762076148","0.0463823045583822","210.931026948203","0.967900940564664","0.334202324931675"
"motr","gaze_duration","12","24","Gram_x_Lex","-0.00754940197068594","0.0463823045583822","210.931026948203","-0.162764701809574","0.870859527146502"
"motr","gaze_duration","12","48","Gram_x_Synt","0.0604489929198531","0.0328927767986723","499.527505222803","1.83775888821564","0.0666916416307827"
"motr","gaze_duration","12","48","Gram_x_Lex","-0.0383911919767919","0.0328927767986723","499.527505222803","-1.16716178180316","0.243701887220824"
"motr","gaze_duration","12","48","Gram_x_Synt","-0.0559204253365503","0.0331946860520673","448.153153054621","-1.68461979874841","0.0927581726722129"
