"method","measure","pp_counts","item_counts","interactions","Estimate","SE","df","t","p"
"motr","total_duration","48","48","Gram_x_Lex","-0.00379406198534244","0.0205013568851157","2156.66389059346","-0.185063945113652","0.853196282012108"
"motr","total_duration","48","48","Gram_x_Synt","0.0356636877960486","0.0209970998548223","2107.57425231862","1.69850541468268","0.0895600113399413"
"motr","total_duration","48","48","Gram_x_Lex","-0.0398526612608326","0.0209970998548223","2107.57425231862","-1.89800789329865","0.0578315561908133"
"motr","total_duration","48","48","Gram_x_Synt","0.0524879791496485","0.0211107417946883","2154.42525464367","2.48631619201818","0.0129825643542928"
"motr","total_duration","48","48","Gram_x_Lex","0.00748346777171719","0.0211107417946883","2154.42525464367","0.354486253704268","0.723009196959109"
"motr","total_duration","48","48","Gram_x_Synt","0.0562416827699242","0.0204573182153995","2106.74764803256","2.74922070320964","0.00602470321726036"
"motr","total_duration","48","48","Gram_x_Lex","-0.0259471534682523","0.0204573182153995","2106.74764803256","-1.26835556816632","0.204811137868234"
"motr","total_duration","48","48","Gram_x_Synt","0.0306538925379359","0.0212984233921152","2112.77248034126","1.43925641694606","0.150226019235559"
"motr","total_duration","48","48","Gram_x_Lex","0.00219505444552317","0.0212984233921152","2112.77248034126","0.103061827869184","0.917923681553557"
"motr","total_duration","48","48","Gram_x_Synt","0.0288234990917421","0.0206519136784312","2154.51961333297","1.3956817533014","0.162954163991795"
"motr","total_duration","48","48","Gram_x_Lex","-0.0197675999592871","0.0206519136784312","2154.51961333297","-0.957180059295534","0.338583770323975"
"motr","total_duration","48","48","Gram_x_Synt","0.0338280815894687","0.0209349845609123","2153.09500286428","1.6158636989219","0.106270290513585"
"motr","total_duration","48","48","Gram_x_Lex","0.00274887346782525","0.0209349845609124","2153.09500286428","0.131305254122693","0.89554610301743"
"motr","total_duration","48","48","Gram_x_Synt","0.0334813602468088","0.0211063051842698","2156.28166654273","1.5863202940779","0.112813294741861"
"motr","total_duration","48","48","Gram_x_Lex","0.00211274952418631","0.0211063051842698","2156.28166654273","0.100100396812272","0.920273925794241"
"motr","total_duration","48","48","Gram_x_Synt","0.0148475422580198","0.0207537943951719","2106.30845739522","0.715413382984746","0.474432938371349"
"motr","total_duration","48","48","Gram_x_Lex","-0.00433040350534602","0.0207537943951719","2106.30845739522","-0.208655989497199","0.834736974259223"
"motr","total_duration","48","48","Gram_x_Synt","0.0342883492147451","0.0204957882874608","2112.98651537069","1.67294610647996","0.094485936700345"
"motr","total_duration","48","48","Gram_x_Lex","-0.0356301636954669","0.0204957882874608","2112.98651537069","-1.73841392171606","0.0822835693484851"
"motr","total_duration","48","48","Gram_x_Synt","0.0364099142550992","0.0209352825822083","2155.33294807991","1.73916516828113","0.0821484843617725"
"motr","total_duration","48","48","Gram_x_Lex","-0.0374442345905296","0.0209352825822083","2155.33294807991","-1.78857077488657","0.073824372318308"
"motr","total_duration","48","48","Gram_x_Synt","0.014304487276445","0.0206462521726615","2104.54591666567","0.69283699321401","0.488488298418383"
"motr","total_duration","48","48","Gram_x_Lex","-0.00590716399249371","0.0206462521726615","2104.54591666567","-0.286113137778856","0.774819629158462"
"motr","total_duration","48","48","Gram_x_Synt","0.029277759525803","0.0207921515415428","2109.63814849926","1.40811591659025","0.159244090761271"
"motr","total_duration","48","48","Gram_x_Lex","-0.0290575942713556","0.0207921515415428","2109.63814849926","-1.39752705309493","0.162402081212535"
"motr","total_duration","48","48","Gram_x_Synt","0.0707662338843994","0.0211349754663993","2105.43628350009","3.34829978851428","0.000827410812508905"
"motr","total_duration","48","48","Gram_x_Lex","-0.0388326569103115","0.0211349754663993","2105.43628350009","-1.83736465519197","0.066296933016708"
"motr","total_duration","48","48","Gram_x_Synt","0.0503917162772968","0.0211769445541907","2106.32903848321","2.3795555656458","0.0174221012693707"
"motr","total_duration","48","48","Gram_x_Lex","-0.0188979205943596","0.0211769445541907","2106.32903848321","-0.892381832799384","0.372290240209436"
"motr","total_duration","48","48","Gram_x_Synt","0.0271053122492748","0.0210106366092855","2111.76745906673","1.29007572465919","0.197165614724457"
"motr","total_duration","48","48","Gram_x_Lex","-0.0115708598620655","0.0210106366092855","2111.76745906673","-0.550714387062021","0.581887732322245"
"motr","total_duration","48","48","Gram_x_Synt","0.0314285798517295","0.0209579255349622","2154.69484625003","1.4996035652145","0.133863621724042"
"motr","total_duration","48","48","Gram_x_Lex","-0.0222486891252631","0.0209579255349623","2154.69484625003","-1.06158832791669","0.288541585846972"
"motr","total_duration","48","48","Gram_x_Synt","0.032732903199404","0.0207054778129016","2105.4510720361","1.58088132498967","0.114055378363454"
"motr","total_duration","48","48","Gram_x_Lex","-0.0137350175956308","0.0207054778129016","2105.4510720361","-0.663351878171705","0.507177839066615"
"motr","total_duration","48","48","Gram_x_Synt","0.00592907851525933","0.0209137106179267","2105.15768329876","0.283501986977724","0.776819935672295"
"motr","total_duration","48","48","Gram_x_Lex","0.0340768043656987","0.0209137106179267","2105.15768329876","1.62940020488229","0.103377937910225"
"motr","total_duration","48","48","Gram_x_Synt","0.0409117121443736","0.0208166668630418","2107.66641649398","1.96533443195024","0.0495066781161511"
"motr","total_duration","48","48","Gram_x_Lex","-0.0385173475124879","0.0208166668630418","2107.66641649398","-1.85031291348915","0.0644083253300911"
"motr","total_duration","48","48","Gram_x_Synt","0.0181168307862781","0.0201893932181476","2157.85063316492","0.897343995954941","0.369635490441291"
"motr","total_duration","48","48","Gram_x_Lex","0.00222541146583081","0.0201893932181476","2157.85063316492","0.11022676322092","0.91223978768549"
"motr","total_duration","48","48","Gram_x_Synt","0.0533291042311938","0.0214638532800034","2154.60795629013","2.48460066957675","0.0130450977160165"
"motr","total_duration","48","48","Gram_x_Lex","-0.00979479201062094","0.0214638532800034","2154.60795629013","-0.45633893797374","0.648192262208864"
"motr","total_duration","48","48","Gram_x_Synt","0.0465958024373871","0.0209542736904695","2155.4100100905","2.22368969336217","0.0262726156445505"
"motr","total_duration","48","48","Gram_x_Lex","-0.026033283472377","0.0209542736904695","2155.4100100905","-1.24238538910645","0.214229553942089"
"motr","total_duration","48","48","Gram_x_Synt","0.00237007070437393","0.0207420906903651","2107.20274034744","0.114263829030255","0.909039540574095"
"motr","total_duration","48","48","Gram_x_Lex","0.0314164878385029","0.0207420906903651","2107.20274034745","1.51462493860834","0.130017388262277"
"motr","total_duration","48","48","Gram_x_Synt","0.0572989242093635","0.0207947378361809","2107.68658440693","2.75545306994295","0.00591150611205807"
"motr","total_duration","48","48","Gram_x_Lex","-0.0434426364162072","0.0207947378361809","2107.68658440693","-2.08911681207257","0.0368168792632674"
"motr","total_duration","48","48","Gram_x_Synt","0.0221138290497535","0.0211019339849866","2107.38627649655","1.04795271682145","0.294780563367344"
"motr","total_duration","48","48","Gram_x_Lex","-0.022811736761467","0.0211019339849866","2107.38627649655","-1.08102588026751","0.279809292832062"
"motr","total_duration","48","48","Gram_x_Synt","0.00767576555193502","0.0211072325589759","2151.15358439232","0.363655705715474","0.716150858594198"
"motr","total_duration","48","48","Gram_x_Lex","-0.039747276750625","0.0211072325589759","2151.15358439232","-1.88311170777916","0.0598200473647883"
"motr","total_duration","48","48","Gram_x_Synt","0.019359177831316","0.0207539627329774","2155.65219846117","0.932794285139332","0.351030655931204"
"motr","total_duration","48","48","Gram_x_Lex","0.0326605150391029","0.0207539627329774","2155.65219846117","1.57370018725178","0.115703524674789"
"motr","total_duration","48","48","Gram_x_Synt","-0.000348727876007795","0.0205212033838398","2153.55485709105","-0.016993539291288","0.986443344075223"
"motr","total_duration","48","48","Gram_x_Lex","0.0177442386933454","0.0205212033838398","2153.55485709106","0.864678272587012","0.387311700767127"
"motr","total_duration","48","48","Gram_x_Synt","0.0401525798066508","0.0204671225087479","2154.81877511994","1.96180873933251","0.049913312765052"
"motr","total_duration","48","48","Gram_x_Lex","-0.0178506503830898","0.0204671225087479","2154.81877511994","-0.872162189651242","0.38321707085996"
"motr","total_duration","48","48","Gram_x_Synt","0.0443234261793375","0.0215302053123358","2106.63835990453","2.05866249468333","0.0396492934229415"
"motr","total_duration","48","48","Gram_x_Lex","-0.0282738816093043","0.0215302053123358","2106.63835990453","-1.3132193213738","0.189252072062936"
"motr","total_duration","48","48","Gram_x_Synt","0.0152333031644585","0.0207545129234027","2157.84163630581","0.733975459731531","0.463043435506326"
"motr","total_duration","48","48","Gram_x_Lex","-0.0018821581975748","0.0207545129234027","2157.84163630581","-0.0906866956849896","0.927749959230866"
"motr","total_duration","48","48","Gram_x_Synt","0.0148966490113126","0.0211635122365767","2156.89831548731","0.70388359194779","0.481581250487085"
"motr","total_duration","48","48","Gram_x_Lex","0.0102745728343793","0.0211635122365767","2156.89831548731","0.485485240801471","0.627381488691803"
"motr","total_duration","48","48","Gram_x_Synt","0.0353552500410373","0.0207648554055998","2108.49329850575","1.70264850635573","0.0887812566993909"
"motr","total_duration","48","48","Gram_x_Lex","-0.0142050255375582","0.0207648554055998","2108.49329850575","-0.684089788254793","0.49399364625905"
"motr","total_duration","48","48","Gram_x_Synt","0.050678554878023","0.0209161265464528","2105.06286689527","2.42294168403842","0.015479262190069"
"motr","total_duration","48","48","Gram_x_Lex","-0.0149289680765279","0.0209161265464528","2105.06286689527","-0.713753956468568","0.475458461064821"
"motr","total_duration","48","48","Gram_x_Synt","0.00561122197606814","0.02079176438299","2108.70005294871","0.269877143310587","0.7872811790462"
"motr","total_duration","48","48","Gram_x_Lex","-0.00484412427260804","0.02079176438299","2108.70005294871","-0.232982837982287","0.815797344031419"
"motr","total_duration","48","48","Gram_x_Synt","0.000563950780676398","0.0205760584132346","2106.08353185653","0.027408105544338","0.978136830082548"
"motr","total_duration","48","48","Gram_x_Lex","0.021443488085852","0.0205760584132346","2106.08353185653","1.04215723221603","0.297458400155909"
"motr","total_duration","48","48","Gram_x_Synt","0.0335997216205348","0.020547712842256","2109.57749775559","1.63520494365863","0.102155279986235"
"motr","total_duration","48","48","Gram_x_Lex","-0.000232617739118914","0.020547712842256","2109.57749775559","-0.0113208579906051","0.990968525581628"
"motr","total_duration","48","48","Gram_x_Synt","0.00226340934468478","0.0209093499963429","2153.65699264631","0.108248670813806","0.913808521620635"
"motr","total_duration","48","48","Gram_x_Lex","0.013217978903398","0.0209093499963429","2153.65699264631","0.632156375291907","0.527351800877505"
"motr","total_duration","48","48","Gram_x_Synt","0.0557111574789069","0.0205566603440694","2108.36582043315","2.71012686625333","0.00678022688181642"
"motr","total_duration","48","48","Gram_x_Lex","-0.00804203083622436","0.0205566603440694","2108.36582043315","-0.391212906261034","0.695679399620676"
"motr","total_duration","48","48","Gram_x_Synt","0.0927738461749783","0.0207401246509133","2156.37398457396","4.47315759844737","8.10786258716195e-06"
"motr","total_duration","48","48","Gram_x_Lex","-0.0289091678494894","0.0207401246509133","2156.37398457396","-1.39387628261995","0.163498586549379"
"motr","total_duration","48","48","Gram_x_Synt","0.0602986827245617","0.0206318233449758","2153.63834753779","2.92260561349007","0.00350733841499571"
"motr","total_duration","48","48","Gram_x_Lex","0.000690559837962619","0.0206318233449758","2153.63834753779","0.0334706160680065","0.973302399299667"
"motr","total_duration","48","48","Gram_x_Synt","0.0737415943929122","0.0205436121835102","2105.91399991225","3.58951452812678","0.000338868887805282"
"motr","total_duration","48","48","Gram_x_Lex","-0.0165926953574107","0.0205436121835102","2105.91399991225","-0.807681492874424","0.419365178519164"
"motr","total_duration","48","48","Gram_x_Synt","0.0347018453423141","0.0215509221038337","2154.40433344586","1.61022554743219","0.10749512202266"
"motr","total_duration","48","48","Gram_x_Lex","0.0339574752008589","0.0215509221038337","2154.40433344586","1.57568548748168","0.11524512478561"
"motr","total_duration","48","48","Gram_x_Synt","0.00568459961502988","0.020949511048572","2110.7203799522","0.271347603380813","0.78615023179855"
"motr","total_duration","48","48","Gram_x_Lex","-0.00356643631855074","0.020949511048572","2110.72037995221","-0.170239597014072","0.864838027695925"
"motr","total_duration","48","48","Gram_x_Synt","0.0269432237084191","0.0216511373599339","2153.567010485","1.24442532789425","0.21347848018747"
"motr","total_duration","48","48","Gram_x_Lex","-0.0231115830898026","0.0216511373599339","2153.567010485","-1.06745353399177","0.285886729651389"
"motr","total_duration","48","48","Gram_x_Synt","0.0202968156261852","0.0204010877398501","2155.00248995106","0.994888894406289","0.31990199978588"
"motr","total_duration","48","48","Gram_x_Lex","0.0205770502908721","0.0204010877398501","2155.00248995106","1.00862515534788","0.313267672756666"
"motr","total_duration","48","48","Gram_x_Synt","0.0390794308463204","0.0205694890896963","2105.77262809666","1.89987367580734","0.0575861907689896"
"motr","total_duration","48","48","Gram_x_Lex","0.00158361752760968","0.0205694890896963","2105.77262809666","0.076988666111447","0.938639875238373"
"motr","total_duration","48","48","Gram_x_Synt","0.0334293145718002","0.0206899891066152","2108.31439674599","1.61572412626896","0.106303590844529"
"motr","total_duration","48","48","Gram_x_Lex","-0.00240290285977891","0.0206899891066152","2108.31439674599","-0.11613843039727","0.907553892569461"
"motr","total_duration","48","48","Gram_x_Synt","0.0163339031443779","0.0206052981671468","2110.7888073221","0.792704042032294","0.428039360509312"
"motr","total_duration","48","48","Gram_x_Lex","0.0157873293585947","0.0206052981671468","2110.7888073221","0.766178156245567","0.443655975351523"
"motr","total_duration","48","48","Gram_x_Synt","0.032996361592527","0.0205439672414016","2152.77364061595","1.60613386912098","0.108391160003015"
"motr","total_duration","48","48","Gram_x_Lex","0.00264320788592821","0.0205439672414016","2152.77364061595","0.128661025150071","0.897637894623958"
"motr","total_duration","48","48","Gram_x_Synt","0.0382317259455374","0.0207622333212225","2110.60737617079","1.84140720095165","0.0657021566824551"
"motr","total_duration","48","48","Gram_x_Lex","0.00849125434793395","0.0207622333212225","2110.60737617079","0.408975962102037","0.682598796096192"
"motr","total_duration","48","48","Gram_x_Synt","0.0364999475882622","0.0203577448166665","2110.02485570201","1.79292686478614","0.0731278009549749"
"motr","total_duration","48","48","Gram_x_Lex","-0.0123523820720556","0.0203577448166665","2110.02485570201","-0.606765738705152","0.54407166686226"
"motr","total_duration","48","48","Gram_x_Synt","0.0339181121678704","0.020725196702996","2152.87053068629","1.63656406517808","0.101867750461714"
"motr","total_duration","48","48","Gram_x_Lex","-0.0224413006407392","0.020725196702996","2152.87053068629","-1.08280278167372","0.279017229617311"
"motr","total_duration","48","48","Gram_x_Synt","0.0116408057366428","0.020347665755753","2112.00277997415","0.572095388059516","0.567318239231444"
"motr","total_duration","48","48","Gram_x_Lex","-0.00868272560543332","0.020347665755753","2112.00277997415","-0.426718509614717","0.66962785894727"
"motr","total_duration","48","48","Gram_x_Synt","0.0189778223410689","0.02146178639807","2109.47337989104","0.884261076364801","0.37665606591509"
"motr","total_duration","48","48","Gram_x_Lex","-0.017612493771488","0.02146178639807","2109.47337989105","-0.820644351071906","0.411941601224732"
"motr","total_duration","48","48","Gram_x_Synt","0.0195700696337466","0.0206144244871114","2153.09075234757","0.949338636447611","0.342554952122115"
"motr","total_duration","48","48","Gram_x_Lex","-0.0167001101861257","0.0206144244871114","2153.09075234757","-0.81011770163979","0.417962057107766"
"motr","total_duration","48","48","Gram_x_Synt","0.0281624775076192","0.0207224237339858","2153.46983357376","1.35903395612123","0.174278140112489"
"motr","total_duration","48","48","Gram_x_Lex","0.0118177655906988","0.0207224237339858","2153.46983357376","0.570288772317551","0.568541348501923"
"motr","total_duration","48","48","Gram_x_Synt","-0.00429872337741577","0.0206534221748079","2154.93692540916","-0.208136130711508","0.83514234542685"
"motr","total_duration","48","48","Gram_x_Lex","0.00400123699887582","0.0206534221748079","2154.93692540916","0.193732397711618","0.84640368155485"
"motr","total_duration","48","48","Gram_x_Synt","-0.00238762610893842","0.0202855034699632","2110.40317114565","-0.117701101797832","0.906315694209496"
"motr","total_duration","48","48","Gram_x_Lex","0.010942131977778","0.0202855034699632","2110.40317114565","0.539406477831822","0.589663314494438"
"motr","total_duration","48","48","Gram_x_Synt","0.00952231657468738","0.0205002417094895","2107.91313215294","0.464497770788698","0.642339126977455"
"motr","total_duration","48","48","Gram_x_Lex","0.00595013719903374","0.0205002417094895","2107.91313215294","0.2902471728555","0.771655699636989"
"motr","total_duration","48","48","Gram_x_Synt","0.0733307954125604","0.0209843525543299","2108.17007454722","3.49454648279961","0.000484671452580085"
"motr","total_duration","48","48","Gram_x_Lex","-0.0284355258687635","0.0209843525543299","2108.17007454722","-1.35508235458502","0.175536496329505"
"motr","total_duration","48","48","Gram_x_Synt","0.0377840304207597","0.0211112104582894","2157.716920045","1.78976143956368","0.0736324567091786"
"motr","total_duration","48","48","Gram_x_Lex","-0.0194815341460921","0.0211112104582894","2157.716920045","-0.922805169536954","0.356211920803364"
"motr","total_duration","48","48","Gram_x_Synt","0.0231783494481009","0.0209548849011151","2109.22521749467","1.10610721831584","0.268806256282465"
"motr","total_duration","48","48","Gram_x_Lex","0.0185959492969522","0.0209548849011151","2109.22521749467","0.887427890189112","0.374949751347165"
"motr","total_duration","48","48","Gram_x_Synt","0.00684025621637387","0.020806197907395","2109.16940097743","0.328760509095354","0.742369352386117"
"motr","total_duration","48","48","Gram_x_Lex","0.0477933963686802","0.020806197907395","2109.16940097743","2.29707496686328","0.0217120309870634"
"motr","total_duration","48","48","Gram_x_Synt","0.0148790020482035","0.0205597317622464","2156.35213027339","0.723696311813054","0.46933069609325"
"motr","total_duration","48","48","Gram_x_Lex","-0.0177403772239146","0.0205597317622464","2156.35213027339","-0.862870071899042","0.388304862066593"
"motr","total_duration","48","48","Gram_x_Synt","0.0674532827357671","0.0208480178005468","2153.89459112976","3.2354770310105","0.00123279765429557"
"motr","total_duration","48","48","Gram_x_Lex","-0.0162808433165943","0.0208480178005468","2153.89459112977","-0.780930037203217","0.434929463696125"
"motr","total_duration","48","48","Gram_x_Synt","0.0410033382892449","0.0211571512658457","2107.83215527114","1.93803682613156","0.0527521169034436"
"motr","total_duration","48","48","Gram_x_Lex","-0.000624495326019657","0.0211571512658457","2107.83215527107","-0.0295169854472699","0.976455066755877"
"motr","total_duration","48","48","Gram_x_Synt","0.0511413137497912","0.0200986516568664","2152.5938997781","2.54451465814223","0.0110122700238089"
"motr","total_duration","48","48","Gram_x_Lex","-0.0225850381098944","0.0200986516568664","2152.5938997781","-1.12370911718243","0.261261747865033"
"motr","total_duration","48","48","Gram_x_Synt","0.0220126293606235","0.0208471815487632","2159.00280665053","1.05590433455641","0.291130062103104"
"motr","total_duration","48","48","Gram_x_Lex","-0.0214102134654067","0.0208471815487632","2159.00280665054","-1.02700757967338","0.304531941203747"
"motr","total_duration","48","48","Gram_x_Synt","-0.00111045382253952","0.0208118810807602","2114.241812076","-0.0533567253354188","0.957452725114028"
"motr","total_duration","48","48","Gram_x_Lex","-0.0339084200473976","0.0208118810807602","2114.241812076","-1.62928184702845","0.103402339061793"
"motr","total_duration","48","48","Gram_x_Synt","0.0227744795672639","0.0210890904868263","2155.39358052747","1.07991758020529","0.280299707719669"
"motr","total_duration","48","48","Gram_x_Lex","0.000949252124078574","0.0210890904868263","2155.39358052747","0.0450115250191345","0.96410229219689"
"motr","total_duration","48","48","Gram_x_Synt","0.0487020911538704","0.0213026389784101","2105.83923497782","2.28619990242661","0.0223414556282215"
"motr","total_duration","48","48","Gram_x_Lex","-0.00996653601481956","0.0213026389784101","2105.83923497782","-0.467854523794939","0.639937039970969"
"motr","total_duration","48","48","Gram_x_Synt","0.0304103800198551","0.0210864641405583","2105.25419486936","1.44217540774714","0.149401640999911"
"motr","total_duration","48","48","Gram_x_Lex","-0.0175727189144949","0.0210864641405583","2105.25419486937","-0.833364892158235","0.404733504836833"
"motr","total_duration","48","48","Gram_x_Synt","0.0415941566455351","0.0213961008968639","2109.31609712339","1.94400637976201","0.0520274900458441"
"motr","total_duration","48","48","Gram_x_Lex","0.0127212073824259","0.0213961008968639","2109.31609712339","0.594557272081778","0.552203215088096"
"motr","total_duration","48","48","Gram_x_Synt","0.0323823445443957","0.020193909763044","2108.34698460997","1.60356983488444","0.108958687026621"
"motr","total_duration","48","48","Gram_x_Lex","-0.0158328273510938","0.020193909763044","2108.34698460997","-0.784039719741084","0.433104877854005"
"motr","total_duration","48","48","Gram_x_Synt","0.0309140033606755","0.0204210497165876","2108.59968327834","1.51383027756721","0.130218759342634"
"motr","total_duration","48","48","Gram_x_Lex","-0.0350332385191671","0.0204210497165876","2108.59968327834","-1.71554543010149","0.0863921784967522"
"motr","total_duration","48","48","Gram_x_Synt","0.0256183061575209","0.0207154229207069","2108.16171589814","1.23667792135265","0.216344428481567"
"motr","total_duration","48","48","Gram_x_Lex","0.0201351735056086","0.0207154229207069","2108.16171589814","0.971989497037095","0.331167280451919"
"motr","total_duration","48","48","Gram_x_Synt","0.0609117800544428","0.0204700394941717","2105.1839249741","2.97565522879357","0.00295692754705238"
"motr","total_duration","48","48","Gram_x_Lex","-0.0341270572212453","0.0204700394941717","2105.1839249741","-1.66717104922842","0.0956291394300406"
"motr","total_duration","48","48","Gram_x_Synt","0.0191518842274074","0.0206793546091113","2107.66416901876","0.926135490658355","0.354481603091644"
"motr","total_duration","48","48","Gram_x_Lex","0.0223300431525866","0.0206793546091113","2107.66416901876","1.07982302033488","0.280344547732207"
"motr","total_duration","48","48","Gram_x_Synt","0.0186765167946114","0.0209256513875586","2153.18518668875","0.892517821725519","0.372215178121337"
"motr","total_duration","48","48","Gram_x_Lex","-0.00460882497620109","0.0209256513875586","2153.18518668875","-0.22024762292185","0.825699188973901"
"motr","total_duration","48","48","Gram_x_Synt","0.0504929065231786","0.0209741038873573","2107.67774818613","2.40739279229062","0.0161523383828291"
"motr","total_duration","48","48","Gram_x_Lex","-0.00374665100070861","0.0209741038873573","2107.67774818613","-0.17863223243435","0.858243651803749"
"motr","total_duration","48","48","Gram_x_Synt","-0.0192250828542378","0.0209122591231642","2109.20214883086","-0.919321185770049","0.358032720934372"
"motr","total_duration","48","48","Gram_x_Lex","0.0167584370025635","0.0209122591231642","2109.20214883086","0.801369039273255","0.423008299515313"
"motr","total_duration","48","48","Gram_x_Synt","0.0891646101211959","0.0208009929835169","2107.01128562968","4.28655546357098","1.89644262685734e-05"
"motr","total_duration","48","48","Gram_x_Lex","-0.0272474606024791","0.0208009929835169","2107.01128562968","-1.30991153278454","0.190368560521401"
"motr","total_duration","48","48","Gram_x_Synt","0.0318835390668352","0.0205144107289958","2200.99996103921","1.55420204304332","0.120279999535295"
"motr","total_duration","48","48","Gram_x_Lex","-0.00509681862851714","0.0205144107289958","2200.99996103921","-0.248450647491088","0.803808929068632"
"motr","total_duration","48","48","Gram_x_Synt","0.050440189318561","0.0201763012540216","2153.7601327199","2.4999720555078","0.012494151572744"
"motr","total_duration","48","48","Gram_x_Lex","-0.00436512788535008","0.0201763012540216","2153.7601327199","-0.216349261958012","0.828736001419083"
"motr","total_duration","48","48","Gram_x_Synt","0.00515911102159414","0.0207996213549186","2108.5193798416","0.2480386990494","0.804128617314875"
"motr","total_duration","48","48","Gram_x_Lex","0.00104505419248403","0.0207996213549186","2108.5193798416","0.0502439046678557","0.95993278375221"
"motr","total_duration","48","48","Gram_x_Synt","0.0120771270524821","0.0205030187686558","2107.4219115075","0.58904140842641","0.55589662891622"
"motr","total_duration","48","48","Gram_x_Lex","-0.0183587722243741","0.0205030187686558","2107.4219115075","-0.895418008027202","0.370665937369015"
"motr","total_duration","48","48","Gram_x_Synt","0.0298445908711669","0.0209760266486183","2108.16041236931","1.42279524006672","0.154943473713763"
"motr","total_duration","48","48","Gram_x_Lex","-0.0437352094944054","0.0209760266486183","2108.16041236931","-2.08500924541332","0.0371885115599265"
"motr","total_duration","48","48","Gram_x_Synt","0.0355880346446853","0.0201488898385853","2154.02655549192","1.76625287694679","0.0774950545431751"
"motr","total_duration","48","48","Gram_x_Lex","-0.00563635494767747","0.0201488898385853","2154.02655549192","-0.279735260494789","0.779707482131263"
"motr","total_duration","48","48","Gram_x_Synt","0.0489400710444837","0.020388281256826","2111.2944602167","2.40040199700985","0.0164631531638119"
"motr","total_duration","48","48","Gram_x_Lex","-0.0242500090925924","0.020388281256826","2111.2944602167","-1.1894091898734","0.234412429698796"
"motr","total_duration","48","48","Gram_x_Synt","0.0421190302175427","0.0205149693292351","2155.12436848142","2.05308765231837","0.0401845514247984"
"motr","total_duration","48","48","Gram_x_Lex","-0.00311843016620561","0.0205149693292351","2155.12436848142","-0.152007547082298","0.879195211336462"
"motr","total_duration","48","48","Gram_x_Synt","0.00634041508638914","0.0212251339738721","2107.42180533738","0.2987220289961","0.765181599241613"
"motr","total_duration","48","48","Gram_x_Lex","-0.0243619506889569","0.0212251339738721","2107.42180533738","-1.14778784053595","0.251186434611983"
"motr","total_duration","48","48","Gram_x_Synt","0.0317203467864667","0.0203813378110887","2108.82033099088","1.55634272295947","0.119776669712897"
"motr","total_duration","48","48","Gram_x_Lex","0.0360156003025559","0.0203813378110887","2108.82033099088","1.76708715769194","0.0773582485437603"
"motr","total_duration","48","48","Gram_x_Synt","0.0101389206250158","0.0212040118480771","2110.32902015535","0.478160486688055","0.632585511262423"
"motr","total_duration","48","48","Gram_x_Lex","0.0231998600473407","0.0212040118480771","2110.32902015535","1.09412597076268","0.274024599994482"
"motr","total_duration","48","48","Gram_x_Synt","0.0520620177141793","0.0201707703493747","2106.06587666864","2.58106243898579","0.00991674790126873"
"motr","total_duration","48","48","Gram_x_Lex","0.0151260434961693","0.0201707703493747","2106.06587666865","0.749899147834886","0.453399207505187"
"motr","total_duration","48","48","Gram_x_Synt","0.0168135384386921","0.0203494541865408","2152.74240033656","0.82624026593365","0.408759371843579"
"motr","total_duration","48","48","Gram_x_Lex","0.0137658515681207","0.0203494541865408","2152.74240033656","0.676472766391224","0.498813204278771"
"motr","total_duration","60","24","Gram_x_Synt","0.0313423882692169","0.0258548971636088","1272.81764907732","1.21224184613396","0.225644785685376"
"motr","total_duration","60","24","Gram_x_Lex","-0.00214781408086266","0.0258548971636088","1272.81764907732","-0.0830718477536914","0.933807472794952"
"motr","total_duration","60","24","Gram_x_Synt","-4.25930798181433e-05","0.0256340934189526","1270.30235934894","-0.00166157933194751","0.998674513001177"
"motr","total_duration","60","24","Gram_x_Lex","0.0182462231668848","0.0256340934189526","1270.30235934894","0.711795142066327","0.476722335848472"
"motr","total_duration","60","24","Gram_x_Synt","0.0664763539033914","0.0262965441618053","1262.88205938046","2.52795019354466","0.0115941694967787"
"motr","total_duration","60","24","Gram_x_Lex","-0.0102719131686573","0.0262965441618053","1262.88205938046","-0.390618368157167","0.696145227470519"
"motr","total_duration","60","24","Gram_x_Synt","0.0096777846604553","0.0259171722525185","1289.1166402278","0.373412059238634","0.708903181688593"
"motr","total_duration","60","24","Gram_x_Lex","-0.0323836355933684","0.0259171722525185","1289.1166402278","-1.24950497214146","0.21170724798912"
"motr","total_duration","60","24","Gram_x_Synt","0.0273131298513781","0.0264232659643921","1269.57410590469","1.03367728607755","0.301483913294057"
"motr","total_duration","60","24","Gram_x_Lex","0.0225652259146784","0.0264232659643921","1269.57410590469","0.853990795274405","0.393271192744112"
"motr","total_duration","60","24","Gram_x_Synt","0.0270145227515706","0.0264181721785756","1322.01663453611","1.02257349861164","0.306696624356127"
"motr","total_duration","60","24","Gram_x_Lex","-0.0166555651474606","0.0264181721785756","1322.01663453611","-0.630458649253856","0.528503511140853"
"motr","total_duration","60","24","Gram_x_Synt","0.0312744821346432","0.0255212545353671","1267.91805690679","1.22542887111225","0.220641252993962"
"motr","total_duration","60","24","Gram_x_Lex","0.00278730932444393","0.0255212545353671","1267.91805690679","0.109215215912733","0.913049073721862"
"motr","total_duration","60","24","Gram_x_Synt","-0.016623391763669","0.0256477721514165","1268.76812914245","-0.648141743677761","0.517010550697714"
"motr","total_duration","60","24","Gram_x_Lex","0.0284986179092146","0.0256477721514165","1268.76812914245","1.11115373845992","0.26671269830256"
